index,imf_0,imf_1,imf_2,imf_3,imf_4,imf_5,residue
1758,-0.13354325,-0.31042252,-0.30032783,0.09268525,-4.48549017,2.36417315,115.80038195
1759,0.72160055,-0.24640537,-0.23411280,-0.04821918,-4.40857105,2.36980529,115.80827585
1760,-0.68781490,-0.17467971,-0.14488589,-0.18917314,-4.32957387,2.37530419,115.81616916
1761,0.04073857,0.03107137,-0.05208809,-0.32845287,-4.24855682,2.38066790,115.82406188
1762,0.13847968,0.33687602,0.02466588,-0.46436259,-4.16557819,2.38589446,115.83195402
1763,0.07329427,0.61861941,0.06928015,-0.59528974,-4.08069592,2.39098193,115.83984557
1764,-0.27892454,0.77351835,0.07012554,-0.71972440,-3.99396688,2.39592836,115.84773653
1765,0.32690103,0.72963959,0.02199037,-0.83634260,-3.90544690,2.40073178,115.85562689
1766,0.51185454,0.46666293,-0.07098432,-0.94396934,-3.81519055,2.40539026,115.86351667
1767,-0.23319552,0.10717401,-0.19684929,-1.04159643,-3.72325225,2.40990183,115.87140586
1768,-0.91109389,-0.16440795,-0.34109315,-1.12838344,-3.62968691,2.41426454,115.87929445
1769,0.02831480,-0.28599666,-0.48798516,-1.20356501,-3.53455037,2.41847645,115.88718245
1770,0.72017121,-0.39130179,-0.62046001,-1.26651272,-3.43789966,2.42253559,115.89506985
1771,-0.03806103,-0.60812756,-0.72312242,-1.31678567,-3.33979298,2.42644003,115.90295666
1772,-0.39900840,-0.83315489,-0.78618381,-1.35410580,-3.24028913,2.43018780,115.91084287
1773,0.00623588,-0.87495845,-0.80544810,-1.37838063,-3.13944721,2.43387379,115.91863164
1774,0.01078849,-0.68702413,-0.78246352,-1.38974123,-3.03732643,2.43739921,115.92641982
1775,-0.22089078,-0.36734832,-0.72570975,-1.38851592,-2.93398599,2.44076211,115.93420740
1776,0.63766601,-0.04520175,-0.64754913,-1.37520407,-2.82948508,2.44396054,115.94199438
1777,-0.42299587,0.22240321,-0.56191731,-1.35036661,-2.72388290,2.44699254,115.94978076
1778,0.36207144,0.47967277,-0.48302281,-1.31459016,-2.61723867,2.44985616,115.95756653
1779,-0.24415579,0.70625561,-0.42390512,-1.26847026,-2.50961158,2.45254946,115.96535170
1780,0.33100387,0.79228062,-0.39437542,-1.21261477,-2.40106084,2.45507047,115.97313627
1781,0.35127143,0.65344431,-0.39882544,-1.14765519,-2.29164564,2.45741725,115.98092024
1782,-0.47753677,0.34621069,-0.43408290,-1.07425246,-2.18142519,2.45958784,115.98870359
1783,0.37824772,0.00611812,-0.49202546,-0.99310476,-2.07045869,2.46158030,115.99648635
1784,-0.26583468,-0.26328963,-0.56051666,-0.90493397,-1.95880535,2.46339266,116.00426849
1785,0.08755059,-0.41014672,-0.62437681,-0.81048432,-1.84652436,2.46502298,116.01205003
1786,-0.08269452,-0.45052502,-0.66842631,-0.71050676,-1.73367493,2.46646930,116.01983096
1787,0.24115864,-0.45014479,-0.68053359,-0.60575300,-1.62031626,2.46772968,116.02761127
1788,-0.21095892,-0.44707852,-0.65308695,-0.49698441,-1.50650755,2.46880216,116.03539098
1789,-0.02870318,-0.41738694,-0.58356473,-0.38494606,-1.39230800,2.46968478,116.04317007
1790,0.25654986,-0.35243644,-0.47626265,-0.27037671,-1.27777682,2.47037560,116.05094856
1791,-0.01274891,-0.22754699,-0.33972447,-0.15401586,-1.16297321,2.47087267,116.05872643
1792,-0.63407724,0.00847284,-0.18553299,-0.03660725,-1.04795637,2.47117403,116.06650368
1793,0.48935288,0.30223792,-0.02697987,0.08110431,-0.93278550,2.47127773,116.07428032
1794,0.30050337,0.46426077,0.12249710,0.19837321,-0.81751980,2.47118181,116.08205634
1795,0.34686405,0.41884423,0.25012426,0.31445054,-0.70221849,2.47088433,116.08983175
1796,-0.86441779,0.35023281,0.34616533,0.42858655,-0.58694075,2.47038333,116.09760653
1797,0.33952736,0.43452542,0.40575094,0.54003109,-0.47174579,2.46967686,116.10538070
1798,-0.12312112,0.55739909,0.43053354,0.64803498,-0.35669281,2.46876298,116.11315425
1799,0.35676539,0.51437048,0.42905846,0.75185948,-0.24184102,2.46773748,116.12082942
1800,0.07036844,0.22870371,0.41270462,0.85077047,-0.12724961,2.46659803,116.12840659
1801,-0.25031855,-0.16833122,0.39486426,0.94404350,-0.01297780,2.46524530,116.13598313
1802,-0.08782535,-0.44785055,0.38810035,1.03096514,0.10091523,2.46367734,116.14355905
1803,-0.09944740,-0.49804705,0.40208018,1.11082613,0.21437026,2.46189220,116.15113435
1804,0.21331697,-0.37919446,0.44254396,1.18292687,0.32732809,2.45988793,116.15870902
1805,-0.19714414,-0.22161781,0.50988327,1.24658109,0.43972953,2.45766256,116.16628307
1806,0.07133722,-0.09681094,0.60068300,1.30111890,0.55151536,2.45531100,116.17375965
1807,-0.11117911,-0.00659549,0.70788835,1.34587225,0.66262640,2.45273445,116.18123560
1808,0.04958316,0.06128257,0.82217035,1.38016124,0.77300343,2.44993096,116.18871092
1809,0.10578438,0.10224275,0.93248422,1.40330632,0.88258726,2.44689857,116.19618561
1810,0.06894047,0.12812224,1.02614289,1.41465076,0.99131867,2.44402214,116.20327287
1811,-0.18514928,0.19646432,1.09053707,1.41358639,1.09913848,2.44091290,116.21035950
1812,-0.13208765,0.34516660,1.11463352,1.39957816,1.20598747,2.43756891,116.21744550
1813,0.50066244,0.51109747,1.09065398,1.37227472,1.31180645,2.43427703,116.22424204
1814,-0.47791948,0.58154592,1.01659695,1.33159001,1.41653636,2.43093956,116.23084489
1815,0.29851572,0.51652097,0.89761610,1.27770020,1.52011876,2.42755387,116.23725472
1816,-0.20559948,0.37733289,0.74387872,1.21104256,1.62249662,2.42411816,116.24347138
1817,-0.60819597,0.22100874,0.57079422,1.13229298,1.72361911,2.42043793,116.24968739
1818,1.40958736,-0.03112276,0.39630858,1.04227293,1.82344148,2.41680106,116.25561295
1819,-0.50182207,-0.41665221,0.23828896,0.94191607,1.92192219,2.41301358,116.26144005
1820,-0.38302464,-0.73487014,0.11182430,0.83224826,2.01902060,2.40907220,116.26717006
1821,-0.29042823,-0.79096330,0.02850728,0.71437878,2.11469636,2.40497490,116.27280301
1822,0.64625490,-0.61053698,-0.00470733,0.58949886,2.20890948,2.40081632,116.27824234
1823,-0.63032960,-0.33014753,0.01042385,0.45898128,2.30162018,2.39654753,116.28353500
1824,0.26832786,-0.03800840,0.06204162,0.32437137,2.39278871,2.39220853,116.28863905
1825,-0.00016891,0.19609820,0.13176796,0.18735244,2.48237547,2.38770697,116.29364489
1826,-0.08144818,0.34132954,0.19850158,0.04970148,2.57034290,2.38342341,116.29817001
1827,0.15717972,0.39309344,0.24096935,-0.08679112,2.65665311,2.37944590,116.30212438
1828,-0.13775802,0.37652853,0.24238077,-0.22038527,2.74126650,2.37587481,116.30540572
1829,0.01819592,0.35843177,0.19336665,-0.34947928,2.82413792,2.37241863,116.30830354
1830,0.12755481,0.37390404,0.09363176,-0.47263308,2.90522314,2.36907448,116.31081880
1831,-0.40839217,0.36919333,-0.04557548,-0.58854387,2.98447955,2.36564842,116.31314348
1832,0.54509642,0.25754936,-0.20773818,-0.69600614,3.06186626,2.36204291,116.31537316
1833,-0.21287130,0.01689552,-0.37465619,-0.79391075,3.13734563,2.35835247,116.31741136
1834,-0.19032135,-0.29295441,-0.52754014,-0.88120250,3.21088208,2.35466919,116.31916406
1835,0.67239681,-0.59724676,-0.64897205,-0.95683422,3.28244218,2.35070624,116.32091613
1836,-0.77295725,-0.77654151,-0.72447911,-1.01979325,3.35199562,2.34684343,116.32228578
1837,-0.23788817,-0.69725365,-0.74679433,-1.06918681,3.41951554,2.34288899,116.32346287
1838,0.13791710,-0.39570078,-0.71694472,-1.10449397,3.48497713,2.33864900,116.32463934
1839,0.49021205,-0.07428192,-0.64494426,-1.12554991,3.54835339,2.33412152,116.32581518
1840,-0.53760288,0.11176853,-0.54571095,-1.13242220,3.60961867,2.32949272,116.32680227
1841,0.43379221,0.19152669,-0.43660239,-1.12530767,3.66874869,2.32495458,116.32740667
1842,-0.51047352,0.26795099,-0.33412054,-1.10448835,3.72571940,2.32021735,116.32791619
1843,0.03913302,0.38148317,-0.25176712,-1.07034595,3.78050712,2.31518481,116.32842508
1844,0.13323353,0.46423236,-0.19920660,-1.02335096,3.83308834,2.30994846,116.32883990
1845,0.28911883,0.43919306,-0.18127217,-0.96411208,3.88343931,2.30450685,116.32916016
1846,-0.30809588,0.31508310,-0.19627325,-0.89328222,3.93153501,2.29876405,116.32947980
1847,-0.00886782,0.17145748,-0.23594247,-0.81161872,3.97735012,2.29281205,116.32970491
1848,0.25545538,0.03172929,-0.28748873,-0.72004382,4.02085927,2.28665099,116.32983346
1849,0.02058214,-0.12915374,-0.33517401,-0.61962177,4.06203708,2.28027671,116.32986770
1850,-0.31770207,-0.29990172,-0.36338619,-0.51148812,4.10085816,2.27359362,116.32990134
1851,0.17334976,-0.46199387,-0.35904723,-0.39685200,4.13729713,2.26659984,116.32993437
1852,0.49182384,-0.61810532,-0.31415719,-0.27696195,4.17132862,2.25929347,116.32996680
1853,-0.20770841,-0.70352108,-0.22727176,-0.15310344,4.20292723,2.25176555,116.32990571
1854,-0.72251319,-0.57898592,-0.10312242,-0.02657089,4.23206753,2.24392132,116.32984403
1855,0.27568654,-0.22096344,0.04641009,0.10133879,4.25872396,2.23575906,116.32978174
1856,0.52580310,0.18509565,0.20574386,0.22934119,4.28287091,2.22727714,116.32971886
1857,-0.34172308,0.44481237,0.35766806,0.35616112,4.30448255,2.21847409,116.32965538
1858,-0.01567891,0.52376982,0.48556062,0.48052682,4.32353273,2.20934879,116.32959130
1859,0.59022410,0.46229717,0.57535005,0.60118265,4.33999494,2.19990050,116.32952663
1860,-0.69361579,0.32501500,0.61816994,0.71697865,4.35384218,2.19012892,116.32946137
1861,0.36418211,0.19816348,0.61256699,0.82694606,4.36504679,2.18003447,116.32939551
1862,0.00813071,0.13031368,0.56527489,0.93020193,4.37358050,2.16961811,116.32932907
1863,-0.55266862,0.12881295,0.48804079,1.02592018,4.37941462,2.15888138,116.32926203
1864,0.73504344,0.16008043,0.39604901,1.11326581,4.38252016,2.14782646,116.32919441
1865,-0.60168058,0.12537388,0.30733317,1.19142542,4.38286816,2.13645602,116.32912621
1866,0.30849609,-0.03052047,0.23948224,1.25966206,4.38043100,2.12477329,116.32905742
1867,0.31943862,-0.28116235,0.20685120,1.31736871,4.37518269,2.11278198,116.32898805
1868,-0.60854560,-0.47267698,0.21853517,1.36400180,4.36710308,2.10048621,116.32891810
1869,-0.14466475,-0.44810299,0.27677420,1.39912055,4.35618416,2.08789017,116.32884757
1870,0.49895032,-0.26927067,0.37614749,1.42239924,4.34243303,2.07499821,116.32877646
1871,-0.22216621,-0.08538109,0.50533833,1.43362160,4.32587041,2.06181468,116.32870478
1872,-0.04908544,0.09414285,0.64823793,1.43264475,4.30652903,2.04834399,116.32863252
1873,-0.05344544,0.32222942,0.78643255,1.41935992,4.28445318,2.03459056,116.32855969
1874,-0.20259327,0.56403606,0.90205375,1.39377157,4.25969631,2.02055881,116.32848629
1875,0.38953303,0.67954556,0.98061397,1.35603719,4.23231467,2.00625317,116.32841232
1876,0.39016199,0.56975683,1.01270800,1.30655172,4.20236539,1.99167804,116.32833778
1877,-0.50838782,0.34002169,0.99554791,1.24590861,4.16990619,1.97683786,116.32826267
1878,-0.35617876,0.18589110,0.93193050,1.17484752,4.13499493,1.96173704,116.32818700
1879,0.39971491,0.12558278,0.83066954,1.09420656,4.09768946,1.94638001,116.32811076
1880,0.03382609,0.03424534,0.70486919,1.00488765,4.05804765,1.93077118,116.32803396
1881,0.26971347,-0.14634305,0.56875922,0.90780751,4.01612735,1.91491498,116.32795661
1882,-0.40982929,-0.34875590,0.43586634,0.80388360,3.97198641,1.89881582,116.32787869
1883,-0.04943844,-0.46049975,0.31841802,0.69403665,3.92568270,1.88247814,116.32780021
1884,0.33170785,-0.44639852,0.22612816,0.57920050,3.87727408,1.86590634,116.32772118
1885,-0.46647105,-0.31127915,0.16323385,0.46031456,3.82681839,1.84910484,116.32764160
1886,0.36016416,-0.08608778,0.12728343,0.33832891,3.77437350,1.83207808,116.32756146
1887,-0.21714015,0.12542905,0.11074905,0.21419872,3.71999726,1.81483047,116.32748077
1888,0.49246969,0.23791244,0.10253848,0.08887200,3.66374754,1.79736643,116.32739953
1889,-0.30777190,0.25184805,0.09023515,-0.03669291,3.60568219,1.77969038,116.32731775
1890,-0.23977669,0.24757389,0.06208153,-0.16153772,3.54585906,1.76180674,116.32723541
1891,0.49187879,0.28560440,0.00999457,-0.28469815,3.48433601,1.74371994,116.32715253
1892,-0.38070868,0.33672769,-0.06895058,-0.40521620,3.42117091,1.72543439,116.32706911
1893,0.02998650,0.35089142,-0.17240866,-0.52217137,3.35642160,1.70695451,116.32698514
1894,0.17720013,0.29355461,-0.29315865,-0.63465623,3.29014595,1.68828473,116.32690064
1895,0.16510295,0.15776962,-0.41926967,-0.74177881,3.22240181,1.66942946,116.32681559
1896,-0.41802245,-0.01962100,-0.53652157,-0.84265469,3.15324704,1.65039313,116.32673001
1897,0.88521620,-0.21111426,-0.63040769,-0.93640046,3.08273950,1.63118016,116.32664389
1898,-0.34920862,-0.38965425,-0.68761759,-1.02213654,3.01093705,1.61179497,116.32655724
1899,-0.46742957,-0.45280094,-0.69731181,-1.09899720,2.93789753,1.59224197,116.32647005
1900,-0.27993412,-0.34180009,-0.65378069,-1.16612462,2.86367882,1.57252559,116.32638233
1901,0.73159606,-0.19031845,-0.56051456,-1.22271856,2.78833876,1.55265026,116.32629408
1902,-0.19630002,-0.14841574,-0.42924328,-1.26806953,2.71193490,1.53262038,116.32620531
1903,0.01083634,-0.14856611,-0.27689087,-1.30155998,2.63452357,1.51244039,116.32611601
1904,-0.29539492,-0.03456785,-0.12255041,-1.32272722,2.55616076,1.49211469,116.32602618
1905,-0.33371523,0.19477352,0.01491998,-1.33123986,2.47690247,1.47164772,116.32593583
1906,1.14887263,0.33922604,0.11858476,-1.32689882,2.39680472,1.45104389,116.32584495
1907,-0.65599582,0.26732537,0.17603701,-1.30963824,2.31592360,1.43030763,116.32575356
1908,0.36548719,0.13435761,0.18161272,-1.27952314,2.23431561,1.40944335,116.32566164
1909,-0.80839057,0.12505198,0.13661261,-1.23675929,2.15203654,1.38845548,116.32556921
1910,0.87900319,0.19664318,0.05047786,-1.18166350,2.06913835,1.36734843,116.32547626
1911,-0.33421509,0.18039212,-0.06175753,-1.11465243,1.98567287,1.34612663,116.32538280
1912,0.04037107,0.01227197,-0.18045042,-1.03623143,1.90169305,1.32479450,116.32528882
1913,0.07009094,-0.24261147,-0.28569626,-0.94698328,1.81725427,1.30335646,116.32519434
1914,-0.12824989,-0.42812590,-0.36123774,-0.84757875,1.73241942,1.28181692,116.32509934
1915,-0.53197306,-0.44356393,-0.39514797,-0.73891317,1.64725977,1.26018032,116.32500383
1916,0.74209442,-0.35784008,-0.38291809,-0.62202335,1.56185328,1.23845106,116.32490782
1917,-0.25434074,-0.31485487,-0.32703566,-0.49803165,1.47628193,1.21663358,116.32481130
1918,0.10827954,-0.28214193,-0.23631222,-0.36817750,1.39063464,1.19473228,116.32471428
1919,-0.57808324,-0.13987583,-0.12310415,-0.23381869,1.30500605,1.17275160,116.32461676
1920,0.17019468,0.14421713,-0.00131801,-0.09636059,1.21949318,1.15069595,116.32451873
1921,0.42464291,0.44390359,0.11378547,0.04274041,1.13419523,1.12856976,116.32442021
1922,-0.53168765,0.61496533,0.20752662,0.18199018,1.04921181,1.10637744,116.32432119
1923,0.62538245,0.61078628,0.26907798,0.31986717,0.96463993,1.08412342,116.32422167
1924,-0.23194144,0.41834212,0.29433138,0.45484473,0.88057480,1.06181211,116.32412166
1925,0.52061169,0.10655752,0.28476808,0.58544542,0.79710907,1.03944794,116.32402115
1926,-0.39371238,-0.18091389,0.24745826,0.71025753,0.71433330,1.01703533,116.32392015
1927,-0.03781820,-0.31113173,0.19285482,0.82794140,0.63233647,0.99457869,116.32381866
1928,0.05223809,-0.26370607,0.13270888,0.93726847,0.55120206,0.97208245,116.32371669
1929,0.16271361,-0.11918081,0.07894782,1.03711005,0.47100875,0.94955103,116.32361423
1930,-0.38779489,0.01176217,0.04239529,1.12642693,0.39182914,0.92698886,116.32351128
1931,0.62951474,0.03635873,0.03209091,1.20427358,0.31373011,0.90440034,116.32340784
1932,-0.41211798,-0.05758485,0.05305434,1.26987212,0.23677469,0.88178990,116.32330393
1933,-0.33833836,-0.15817505,0.10636652,1.32258693,0.16102050,0.85916197,116.32319953
1934,0.27736336,-0.19932734,0.19034708,1.36196193,0.08652115,0.83652096,116.32309466
1935,0.18607525,-0.21971219,0.29932424,1.38771395,0.01332852,0.81387129,116.32298931
1936,0.20078126,-0.22636773,0.42339870,1.39964247,-0.05850616,0.79121739,116.32288348
1937,-0.82427528,-0.12143815,0.55032583,1.39766690,-0.12893204,0.76856367,116.32277717
1938,0.08310620,0.15003225,0.66586281,1.38187912,-0.19789725,0.74591456,116.32267040
1939,0.52035621,0.44544132,0.75523196,1.35256483,-0.26534940,0.72327447,116.32256315
1940,-0.23643911,0.59107680,0.80536803,1.31017782,-0.33123489,0.70064783,116.32245543
1941,0.28329959,0.56182988,0.80772172,1.25537135,-0.39549986,0.67803906,116.32234724
1942,-0.16621139,0.42736456,0.75996445,1.18893771,-0.45809045,0.65545258,116.32223859
1943,0.11179474,0.25106280,0.66716286,1.11172515,-0.51895279,0.63289280,116.32212947
1944,0.14755508,0.06180124,0.54084757,1.02461494,-0.57803301,0.61036416,116.32201988
1945,-0.72214064,-0.12056866,0.39505156,0.92851094,-0.63527724,0.58787107,116.32190983
1946,0.68899644,-0.30872866,0.24455133,0.82432417,-0.69063162,0.56541794,116.32179933
1947,-0.45846910,-0.52110979,0.10377091,0.71296643,-0.74404228,0.54300921,116.32168836
1948,-0.49029139,-0.69429608,-0.01540669,0.59534952,-0.79545535,0.52064930,116.32157694
1949,0.69802266,-0.78413818,-0.10532007,0.47238743,-0.84481697,0.49834261,116.32146505
1950,0.06718016,-0.77799198,-0.16289936,0.34500289,-0.89207327,0.47609358,116.32135272
1951,-0.59866516,-0.60069039,-0.18961565,0.21412265,-0.93717039,0.45390663,116.32123993
1952,-0.01956256,-0.21269628,-0.19306473,0.08068055,-0.98005445,0.43178617,116.32112669
1953,0.36172632,0.24687192,-0.18477913,-0.05437458,-1.02067159,0.40973662,116.32101300
1954,-0.10617031,0.55183726,-0.17679461,-0.19004632,-1.05896794,0.38776241,116.32089886
1955,0.56869807,0.56007275,-0.18087054,-0.32534477,-1.09488964,0.36586796,116.32078427
1956,-0.10956769,0.32110973,-0.20637586,-0.45928748,-1.12838282,0.34405769,116.32066924
1957,-0.41660175,0.06975880,-0.25908830,-0.59089068,-1.15939360,0.32233602,116.32055376
1958,-0.27374463,0.02336433,-0.34214308,-0.71913297,-1.18786814,0.30070736,116.32043784
1959,0.32694348,0.14274667,-0.45449828,-0.84300311,-1.21375255,0.27917615,116.32032148
1960,0.28441356,0.18661852,-0.59091044,-0.96150333,-1.23699297,0.25774680,116.32020468
1961,0.11681918,0.05032620,-0.74059651,-1.07365562,-1.25753554,0.23642373,116.32008744
1962,-0.64862584,-0.12164454,-0.88958783,-1.17848757,-1.27532639,0.21521136,116.31996977
1963,0.15490510,-0.16475741,-1.02351576,-1.27502897,-1.29031165,0.19411411,116.31985166
1964,-0.13530138,-0.11854838,-1.12831363,-1.36231046,-1.30243745,0.17313641,116.31973312
1965,0.14412254,-0.10817990,-1.19301889,-1.43938629,-1.31164992,0.15228268,116.31961414
1966,0.12935481,-0.20794589,-1.21146658,-1.50535461,-1.31789521,0.13155732,116.31949474
1967,0.06975847,-0.37913326,-1.18160832,-1.55942752,-1.32111996,0.11096478,116.31937490
1968,-0.20937819,-0.47521151,-1.10727309,-1.60102475,-1.32127289,0.09050947,116.31925464
1969,-0.58201124,-0.34781031,-0.99982396,-1.62991379,-1.31830438,0.07019584,116.31913396
1970,0.30784050,-0.02533119,-0.87531824,-1.64619864,-1.31217330,0.05002837,116.31901285
1971,0.05513067,0.30932540,-0.75073574,-1.65011128,-1.30286305,0.03001155,116.31889131
1972,0.19738302,0.52339971,-0.64248219,-1.64194256,-1.29039147,0.01014994,116.31876936
1973,-0.30610111,0.63882899,-0.56480611,-1.62203575,-1.27479891,-0.00955182,116.31864699
1974,0.01003985,0.72303143,-0.52397777,-1.59078477,-1.25614808,-0.02908899,116.31852419
1975,-0.18763176,0.71134065,-0.51635053,-1.54869657,-1.23452080,-0.04845673,116.31840099
1976,0.49273071,0.45543878,-0.53189786,-1.49638620,-1.21001970,-0.06765010,116.31827736
1977,-0.14873048,-0.08641605,-0.55459321,-1.43454557,-1.18276339,-0.08666404,116.31815333
1978,-0.14539682,-0.70417107,-0.56551073,-1.36396502,-1.15287792,-0.10549343,116.31802888
1979,-0.11169075,-1.08786668,-0.54775473,-1.28551634,-1.12049491,-0.12413306,116.31790402
1980,-0.30284210,-1.07458669,-0.48947920,-1.20008894,-1.08574724,-0.14257772,116.31777875
1981,0.12151966,-0.71769954,-0.39059149,-1.10855592,-1.04876777,-0.16082216,116.31765308
1982,0.22657239,-0.21652741,-0.26202654,-1.01177739,-1.00968941,-0.17886108,116.31752700
1983,0.00901308,0.22072581,-0.11863413,-0.91060887,-0.96864513,-0.19668916,116.31740051
1984,0.21420291,0.44706192,0.02408832,-0.80589805,-0.92576789,-0.21430108,116.31727362
1985,0.16182564,0.45311837,0.15047846,-0.69849853,-0.88119063,-0.23169149,116.31714633
1986,-0.54920617,0.37541769,0.24668598,-0.58927938,-0.83504632,-0.24885507,116.31701865
1987,0.11454131,0.34660021,0.30404162,-0.47913157,-0.78746793,-0.26578648,116.31689056
1988,0.28211622,0.34640933,0.31876711,-0.36901286,-0.73858840,-0.28248039,116.31676208
1989,-0.03960294,0.29498801,0.29304542,-0.25997523,-0.68854072,-0.29893147,116.31663320
1990,0.16589706,0.19146652,0.23525825,-0.15311469,-0.63745784,-0.31513436,116.31650393
1991,-0.47735992,0.09565676,0.15919232,-0.04953974,-0.58547275,-0.33108373,116.31637426
1992,0.08736398,0.02446577,0.08176584,0.04964803,-0.53271841,-0.34677422,116.31624421
1993,0.36606304,-0.11135957,0.01948136,0.14342516,-0.47932779,-0.36220051,116.31611377
1994,0.13111209,-0.34796842,-0.01361767,0.23084538,-0.42543386,-0.37735724,116.31598294
1995,-0.56306876,-0.55420724,-0.00793723,0.31105305,-0.37116959,-0.39223908,116.31585172
1996,0.23665775,-0.59438323,0.03946779,0.38327101,-0.31666795,-0.40684068,116.31572012
1997,-0.03403542,-0.47534863,0.12558269,0.44680272,-0.26206192,-0.42115670,116.31558814
1998,-0.05188295,-0.27017781,0.24204936,0.50101931,-0.20748446,-0.43518179,116.31545577
1999,0.27742651,-0.03596240,0.37576267,0.54532511,-0.15306854,-0.44891061,116.31532303
2000,-0.47781705,0.20612183,0.51166292,0.57916511,-0.09894718,-0.46233783,116.31518990
2001,0.51339379,0.43981579,0.63310433,0.60207682,-0.04525347,-0.47545809,116.31505641
2002,-0.54799634,0.62609437,0.72395306,0.61367417,0.00788014,-0.48826606,116.31492253
2003,0.35390613,0.75686079,0.77180979,0.61367090,0.06032271,-0.50075638,116.31478828
2004,-0.17702357,0.80483254,0.76912138,0.60205887,0.11194224,-0.51292373,116.31465366
2005,0.23187157,0.74963771,0.71459187,0.57929828,0.16260544,-0.52476275,116.31451867
2006,-0.23282842,0.57171628,0.61465336,0.54621697,0.21217658,-0.53626811,116.31438331
2007,0.20021412,0.26570550,0.48318464,0.50389326,0.26052032,-0.54743445,116.31424759
2008,0.14979071,-0.14098452,0.33666556,0.45351688,0.30750421,-0.55825644,116.31411150
2009,-0.10376865,-0.55083744,0.19206593,0.39634055,0.35299673,-0.56872874,116.31397504
2010,-0.05368182,-0.81413951,0.06635518,0.33364054,0.39686790,-0.57884600,116.31383822
2011,-0.16367372,-0.81946837,-0.02580277,0.26671228,0.43898948,-0.58860288,116.31370104
2012,-0.02402692,-0.57048515,-0.07678116,0.19691154,0.47923807,-0.59799404,116.31356350
2013,0.04602192,-0.22537477,-0.08793519,0.12563918,0.51749239,-0.60701413,116.31342560
2014,0.00827385,0.02459825,-0.06741241,0.05439353,0.55363055,-0.61565781,116.31328734
2015,0.37714178,0.08680552,-0.02659288,-0.01522321,0.58753012,-0.62391975,116.31314873
2016,-0.49300327,0.02331712,0.01949112,-0.08155288,0.61906978,-0.63179472,116.31300977
2017,0.03169809,0.00801403,0.05475701,-0.14295860,0.64813323,-0.63927755,116.31287045
2018,-0.31232388,0.12071550,0.06612511,-0.19791877,0.67461101,-0.64636311,116.31273078
2019,0.31354326,0.30967052,0.04475793,-0.24504296,0.69840306,-0.65304638,116.31259077
2020,-0.02118140,0.45088837,-0.01346056,-0.28315505,0.71941890,-0.65922805,116.31235598
2021,0.10676963,0.46971774,-0.10724724,-0.31138585,0.73758143,-0.66480183,116.31192470
2022,-0.45923738,0.36924052,-0.22927158,-0.32913775,0.75283856,-0.66986413,116.31139735
2023,0.48672090,0.17799427,-0.36723080,-0.33601039,0.76516413,-0.67450737,116.31086966
2024,-0.29005697,-0.06928573,-0.50666479,-0.33172502,0.77455113,-0.67863311,116.31024561
2025,0.33387150,-0.31090755,-0.63202561,-0.31616362,0.78101280,-0.68214276,116.30942840
2026,-0.24313939,-0.47625481,-0.72781428,-0.28934347,0.78458382,-0.68503362,116.30841651
2027,-0.38980601,-0.50301797,-0.77951559,-0.25154294,0.78531491,-0.68701353,116.30691805
2028,0.62983409,-0.43427813,-0.77712949,-0.20349922,0.78327021,-0.68837737,116.30522717
2029,-0.23466117,-0.38084784,-0.71693253,-0.14625875,0.77851964,-0.68912633,116.30334351
2030,-0.00247707,-0.32852094,-0.60337164,-0.08117185,0.77113527,-0.68916568,116.30117006
2031,-0.23653611,-0.17739316,-0.44739840,-0.00976366,0.76119396,-0.68869312,116.29890169
2032,-0.39427968,0.07991073,-0.26306837,0.06638411,0.74877745,-0.68732136,116.29614776
2033,0.80585924,0.29110017,-0.06533612,0.14568326,0.73396899,-0.68506176,116.29291589
2034,-0.09298246,0.31263927,0.12971126,0.22654007,0.71685299,-0.68191866,116.28920661
2035,-0.22717680,0.20428924,0.30613803,0.30734424,0.69751438,-0.67789238,116.28501616
2036,0.07569482,0.11951546,0.45322165,0.38648996,0.67603815,-0.67318231,116.28053972
2037,-0.25150853,0.11565288,0.56622150,0.46236686,0.65250943,-0.66731007,116.27529465
2038,0.19117991,0.12777108,0.64600784,0.53339642,0.62701421,-0.66066804,116.26966904
2039,0.26437495,0.04497315,0.69778649,0.59818610,0.59964174,-0.65335248,116.26375488
2040,0.29497689,-0.14004820,0.72847891,0.65561874,0.57048429,-0.64546409,116.25764856
2041,-0.64118318,-0.26687977,0.74482048,0.70500407,0.53963600,-0.63672190,116.25106484
2042,-0.20706611,-0.14654803,0.75138629,0.74591420,0.50719515,-0.62732034,116.24419387
2043,0.69632376,0.18556448,0.74823769,0.77819209,0.47326748,-0.61716934,116.23694129
2044,-0.49056357,0.57492940,0.73165732,0.80190295,0.43796839,-0.60655973,116.22959365
2045,-0.08681320,0.90758839,0.69633255,0.81737935,0.40141921,-0.59549684,116.22215199
2046,1.58817176,1.01925171,0.63848871,0.82518895,0.36374635,-0.58369584,116.21432720
2047,1.06061241,0.82734379,0.55842629,0.82608137,0.32508083,-0.57145016,116.20640842
